id,college_id,program_name,duration,college_name
1900,363,BSc (Hons) Computing,3 Years,Islington College
1901,363,BSc (Hons) Computing,,Islington College
1902,363,BSc (Hons) Multimedia Technologies,3 Years,Islington College
1903,363,BSc (Hons) Multimedia Technologies,3 Years,Islington College
1904,363,BSc (Hons) Multimedia Technologies,,Islington College
1905,363,BSc (Hons) Computer Networking and IT Security,3 Years,Islington College
1906,363,BSc (Hons) Computer Networking and IT Security,3 Years,Islington College
1907,363,BSc (Hons) Computer Networking and IT Security,,Islington College
1908,363,BSc (Hons) Computing with Artificial Intelligence,3 Years,Islington College
1909,363,BSc (Hons) Computing with Artificial Intelligence,3 Years,Islington College
1910,363,BSc (Hons) Computing with Artificial Intelligence,,Islington College
1911,363,Master of Business Administration,2 Years,Islington College
1912,363,Master of Business Administration,2 Years,Islington College
1913,363,Master of Business Administration,,Islington College
1914,363,MSc IT and Applied Security,2 Years,Islington College
1915,363,MSc IT and Applied Security,2 Years,Islington College
1916,363,MSc IT and Applied Security,,Islington College
1917,364,Bachelor of Computer Application,4 Years,Padmashree College
1918,364,Bachelor of Computer Application,4 Years,Padmashree College
1919,364,Bachelor of Computer Application,4 Years,Padmashree College
1920,364,Bachelor of Computer Application,,Padmashree College
1921,364,Bachelor of Food Technology,4 Years,Padmashree College
1922,364,Bachelor of Food Technology,4 Years,Padmashree College
1923,364,Bachelor of Food Technology,,Padmashree College
1924,368,Ten Plus Two Management,2 Years,Everest Innovative College
1925,368,Ten Plus Two Management,2 Years,Everest Innovative College
1926,368,Ten Plus Two Management,2 Years,Everest Innovative College
1927,368,Ten Plus Two Management,,Everest Innovative College
1928,368,Ten Plus Two Science,2 Years,Everest Innovative College
1929,368,Ten Plus Two Science,2 Years,Everest Innovative College
1930,368,Ten Plus Two Science,,Everest Innovative College
1931,368,Ten Plus Two Humanities,2 Years,Everest Innovative College
1932,368,Ten Plus Two Humanities,2 Years,Everest Innovative College
1933,368,Ten Plus Two Humanities,,Everest Innovative College
1934,368,Bachelor of Arts in Social Work,4 Years,Everest Innovative College
1935,368,Bachelor of Arts in Social Work,4 Years,Everest Innovative College
1936,368,Bachelor of Arts in Social Work,,Everest Innovative College
1937,368,Bachelor of Computer Application,4 Years,Everest Innovative College
1938,368,Bachelor of Computer Application,4 Years,Everest Innovative College
1939,368,Bachelor of Computer Application,,Everest Innovative College
1940,368,Bachelor of Business Studies,4 Years,Everest Innovative College
1941,368,Bachelor of Business Studies,4 Years,Everest Innovative College
1942,368,Bachelor of Business Studies,,Everest Innovative College
1943,369,Bachelor of Computer Science (HONS),1180000.00,IIMS College
1944,369,Bachelor of Computer Science (HONS),1180000.00,IIMS College
1945,369,Bachelor of Computer Science (HONS),1180000.00,IIMS College
1946,369,Bachelor of Computer Science (HONS),,IIMS College
1947,369,Bachelors of Business (HONS),1180000.00,IIMS College
1948,369,Bachelors of Business (HONS),1180000.00,IIMS College
1949,369,Bachelors of Business (HONS),,IIMS College
1950,369,Bachelor of International Hospitality Management (HONS),1007000.00,IIMS College
1951,369,Bachelor of International Hospitality Management (HONS),1007000.00,IIMS College
1952,369,Bachelor of International Hospitality Management (HONS),,IIMS College
1953,370,Bachelor of Computer Application,4 Years,Ed-Mark College
1954,370,Bachelor of Computer Application,4 Years,Ed-Mark College
1955,370,Bachelor of Computer Application,4 Years,Ed-Mark College
1956,370,Bachelor of Computer Application,,Ed-Mark College
1957,370,Bachelor of Arts,4 Years,Ed-Mark College
1958,370,Bachelor of Arts,4 Years,Ed-Mark College
1959,370,Bachelor of Arts,,Ed-Mark College
1960,370,Master of Business Studies,2 Years,Ed-Mark College
1961,370,Master of Business Studies,2 Years,Ed-Mark College
1962,370,Master of Business Studies,,Ed-Mark College
1963,370,Bachelor of Arts in Social Work,4 Years,Ed-Mark College
1964,370,Bachelor of Arts in Social Work,4 Years,Ed-Mark College
1965,370,Bachelor of Arts in Social Work,,Ed-Mark College
1966,370,Bachelor of Business Studies,4 Years,Ed-Mark College
1967,370,Bachelor of Business Studies,4 Years,Ed-Mark College
1968,370,Bachelor of Business Studies,,Ed-Mark College
1969,371,Ten Plus Two Humanities,2 Years,Kathmandu College of Central State
1970,371,Ten Plus Two Humanities,2 Years,Kathmandu College of Central State
1971,371,Ten Plus Two Humanities,2 Years,Kathmandu College of Central State
1972,371,Ten Plus Two Humanities,,Kathmandu College of Central State
1973,371,Ten Plus Two Science,2 Years,Kathmandu College of Central State
1974,371,Ten Plus Two Science,2 Years,Kathmandu College of Central State
1975,371,Ten Plus Two Science,,Kathmandu College of Central State
1976,371,Ten Plus Two Management,2 Years,Kathmandu College of Central State
1977,371,Ten Plus Two Management,2 Years,Kathmandu College of Central State
1978,371,Ten Plus Two Management,,Kathmandu College of Central State
1979,371,Ten Plus Two Law,2 Years,Kathmandu College of Central State
1980,371,Ten Plus Two Law,2 Years,Kathmandu College of Central State
1981,371,Ten Plus Two Law,,Kathmandu College of Central State
1982,371,Master of Business Studies,2 Years,Kathmandu College of Central State
1983,371,Master of Business Studies,2 Years,Kathmandu College of Central State
1985,371,Bachelor of Computer Application,4 Years,Kathmandu College of Central State
1986,371,Bachelor of Computer Application,4 Years,Kathmandu College of Central State
1987,371,Bachelor of Computer Application,,Kathmandu College of Central State
1988,371,Bachelor of Arts in Social Work,4 Years,Kathmandu College of Central State
1989,371,Bachelor of Arts in Social Work,4 Years,Kathmandu College of Central State
1990,371,Bachelor of Arts in Social Work,,Kathmandu College of Central State
1991,371,Bachelor of Business Studies,4 Years,Kathmandu College of Central State
1992,371,Bachelor of Business Studies,4 Years,Kathmandu College of Central State
1993,371,Bachelor of Business Studies,,Kathmandu College of Central State
1994,372,Ten Plus Two Humanities,2 Years,Janamaitri Multiple Campus
1995,372,Ten Plus Two Humanities,2 Years,Janamaitri Multiple Campus
1996,372,Ten Plus Two Humanities,2 Years,Janamaitri Multiple Campus
1997,372,Ten Plus Two Humanities,,Janamaitri Multiple Campus
1998,372,Master of Education General,2 Years,Janamaitri Multiple Campus
1999,372,Master of Education General,2 Years,Janamaitri Multiple Campus
2000,372,Master of Education General,,Janamaitri Multiple Campus
2001,372,Master of Business Studies,2 Years,Janamaitri Multiple Campus
2002,372,Master of Business Studies,2 Years,Janamaitri Multiple Campus
2003,372,Master of Business Studies,,Janamaitri Multiple Campus
2004,372,Bachelor of Education in Information Communication Technology,4 Years,Janamaitri Multiple Campus
2005,372,Bachelor of Education in Information Communication Technology,4 Years,Janamaitri Multiple Campus
2006,372,Bachelor of Education in Information Communication Technology,,Janamaitri Multiple Campus
2007,372,Bachelor of Education,4 Years,Janamaitri Multiple Campus
2008,372,Bachelor of Education,4 Years,Janamaitri Multiple Campus
2009,372,Bachelor of Education,,Janamaitri Multiple Campus
2010,372,Bachelor of Arts,4 Years,Janamaitri Multiple Campus
2011,372,Bachelor of Arts,4 Years,Janamaitri Multiple Campus
2012,372,Bachelor of Arts,,Janamaitri Multiple Campus
2013,372,Bachelor of Arts in Social Work,4 Years,Janamaitri Multiple Campus
2014,372,Bachelor of Arts in Social Work,4 Years,Janamaitri Multiple Campus
2015,372,Bachelor of Arts in Social Work,,Janamaitri Multiple Campus
2016,372,Bachelor of Business Studies,4 Years,Janamaitri Multiple Campus
2017,372,Bachelor of Business Studies,4 Years,Janamaitri Multiple Campus
2018,372,Bachelor of Business Studies,,Janamaitri Multiple Campus
2019,372,Bachelor of Business Management,4 Years,Janamaitri Multiple Campus
2020,372,Bachelor of Business Management,4 Years,Janamaitri Multiple Campus
2021,372,Bachelor of Business Management,,Janamaitri Multiple Campus
2022,372,Bachelor of Computer Application,4 Years,Janamaitri Multiple Campus
2023,372,Bachelor of Computer Application,4 Years,Janamaitri Multiple Campus
2024,372,Bachelor of Computer Application,,Janamaitri Multiple Campus
2025,372,Ten Plus Two Science,2 Years,Janamaitri Multiple Campus
2026,372,Ten Plus Two Science,2 Years,Janamaitri Multiple Campus
2027,372,Ten Plus Two Science,,Janamaitri Multiple Campus
2028,372,Ten Plus Two Management,2 Years,Janamaitri Multiple Campus
2029,372,Ten Plus Two Management,2 Years,Janamaitri Multiple Campus
2030,372,Ten Plus Two Management,,Janamaitri Multiple Campus
2031,373,Bachelor of Computer Science (Hons) Network Technology & Cyber Security,4 Years,KFA Business School
2032,373,Bachelor of Computer Science (Hons) Network Technology & Cyber Security,4 Years,KFA Business School
2033,373,Bachelor of Computer Science (Hons) Network Technology & Cyber Security,4 Years,KFA Business School
2034,373,Bachelor of Computer Science (Hons) Network Technology & Cyber Security,,KFA Business School
2035,373,BSc (Hons) in Hospitality Management,4 Years,KFA Business School
2036,373,BSc (Hons) in Hospitality Management,4 Years,KFA Business School
2037,373,BSc (Hons) in Hospitality Management,,KFA Business School
2038,373,Bachelor (Hons) of Business Administration,4 Years,KFA Business School
2039,373,Bachelor (Hons) of Business Administration,4 Years,KFA Business School
2040,373,Bachelor (Hons) of Business Administration,,KFA Business School
2041,373,Master of Business Administration,2 Years,KFA Business School
2042,373,Master of Business Administration,2 Years,KFA Business School
2043,373,Master of Business Administration,,KFA Business School
2044,376,BSc Information Technology,1167000.00,Presidential Graduate School
2045,376,BSc Information Technology,1167000.00,Presidential Graduate School
2046,376,BSc Information Technology,1167000.00,Presidential Graduate School
2047,376,BSc Information Technology,,Presidential Graduate School
2048,376,Bachelor of Business Administration,867000.00,Presidential Graduate School
2049,376,Bachelor of Business Administration,867000.00,Presidential Graduate School
2050,376,Bachelor of Business Administration,,Presidential Graduate School
2051,376,MSc Information Technology,500000.00,Presidential Graduate School
2052,376,MSc Information Technology,500000.00,Presidential Graduate School
2053,376,MSc Information Technology,,Presidential Graduate School
2054,376,MBA in Data Analytics,557000.00,Presidential Graduate School
2055,376,MBA in Data Analytics,557000.00,Presidential Graduate School
2056,376,MBA in Data Analytics,,Presidential Graduate School
2057,376,MBA in Information Technology,557000.00,Presidential Graduate School
2058,376,MBA in Information Technology,557000.00,Presidential Graduate School
2059,376,MBA in Information Technology,,Presidential Graduate School
2060,376,Master of Business Administration,557000.00,Presidential Graduate School
2061,376,Master of Business Administration,557000.00,Presidential Graduate School
2062,376,Master of Business Administration,,Presidential Graduate School
2063,377,Master of Business Studies,2 Years,Nepalaya College
2064,377,Master of Business Studies,2 Years,Nepalaya College
2065,377,Master of Business Studies,2 Years,Nepalaya College
2066,377,Master of Business Studies,,Nepalaya College
2067,377,Bachelor of Business Management,4 Years,Nepalaya College
2068,377,Bachelor of Business Management,4 Years,Nepalaya College
2069,377,Bachelor of Business Management,,Nepalaya College
2070,377,Bachelor of Computer Application,4 Years,Nepalaya College
2071,377,Bachelor of Computer Application,4 Years,Nepalaya College
2072,377,Bachelor of Computer Application,,Nepalaya College
2073,377,Bachelor of Business Studies,4 Years,Nepalaya College
2074,377,Bachelor of Business Studies,4 Years,Nepalaya College
2075,377,Bachelor of Business Studies,,Nepalaya College
2076,377,BSc Computer Science and Information Technology,4 Years,Nepalaya College
2077,377,BSc Computer Science and Information Technology,4 Years,Nepalaya College
2078,377,BSc Computer Science and Information Technology,,Nepalaya College
2079,377,Ten Plus Two Science,2 Years,Nepalaya College
2080,377,Ten Plus Two Science,2 Years,Nepalaya College
2081,377,Ten Plus Two Science,,Nepalaya College
2082,377,Ten Plus Two Management,2 Years,Nepalaya College
2083,377,Ten Plus Two Management,2 Years,Nepalaya College
2084,377,Ten Plus Two Management,,Nepalaya College
2085,377,Ten Plus Two Humanities,2 Years,Nepalaya College
2086,377,Ten Plus Two Humanities,2 Years,Nepalaya College
2087,377,Ten Plus Two Humanities,,Nepalaya College
2088,377,Ten Plus Two Law,2 Years,Nepalaya College
2089,377,Ten Plus Two Law,2 Years,Nepalaya College
2090,377,Ten Plus Two Law,,Nepalaya College
2091,378,Master of Business Administration,2 Years,Techspire College
2092,378,Master of Business Administration,2 Years,Techspire College
2093,378,Master of Business Administration,2 Years,Techspire College
2094,378,Master of Business Administration,,Techspire College
2095,378,BSc (Hons) in Information Technology,3 Years,Techspire College
2096,378,BSc (Hons) in Information Technology,3 Years,Techspire College
2097,378,BSc (Hons) in Information Technology,,Techspire College
2098,379,Bachelor of Arts in Social Work,4 Years,Reliance College
2099,379,Bachelor of Arts in Social Work,4 Years,Reliance College
2100,379,Bachelor of Arts in Social Work,4 Years,Reliance College
2101,379,Bachelor of Arts in Social Work,,Reliance College
2102,379,Bachelor of Computer Application,4 Years,Reliance College
2103,379,Bachelor of Computer Application,4 Years,Reliance College
2104,379,Bachelor of Computer Application,,Reliance College
2105,379,Master of Business Studies,2 Years,Reliance College
2106,379,Master of Business Studies,2 Years,Reliance College
2107,379,Master of Business Studies,,Reliance College
2108,379,Bachelor of Business Studies,4 Years,Reliance College
2109,379,Bachelor of Business Studies,4 Years,Reliance College
2110,379,Bachelor of Business Studies,,Reliance College
2111,379,Bachelor of Arts,4 Years,Reliance College
2112,379,Bachelor of Arts,4 Years,Reliance College
2113,379,Bachelor of Arts,,Reliance College
2114,380,BSc (Hons) in Information Technology,3 Years,Lord Buddha Education Foundation (LBEF)
2115,380,BSc (Hons) in Information Technology,3 Years,Lord Buddha Education Foundation (LBEF)
2116,380,BSc (Hons) in Information Technology,3 Years,Lord Buddha Education Foundation (LBEF)
2117,380,BSc (Hons) in Information Technology,,Lord Buddha Education Foundation (LBEF)
2118,380,BSc (Hons) in Computer Science,3 Years,Lord Buddha Education Foundation (LBEF)
2119,380,BSc (Hons) in Computer Science,3 Years,Lord Buddha Education Foundation (LBEF)
2120,380,BSc (Hons) in Computer Science,,Lord Buddha Education Foundation (LBEF)
2121,380,Master of Business Administration,2 Years,Lord Buddha Education Foundation (LBEF)
2122,380,Master of Business Administration,2 Years,Lord Buddha Education Foundation (LBEF)
2123,380,Master of Business Administration,,Lord Buddha Education Foundation (LBEF)
2124,380,MSc Information Technology,2 Years,Lord Buddha Education Foundation (LBEF)
2125,380,MSc Information Technology,2 Years,Lord Buddha Education Foundation (LBEF)
2126,380,MSc Information Technology,,Lord Buddha Education Foundation (LBEF)
2127,380,MSc in Information Technology Weekend,2 Years,Lord Buddha Education Foundation (LBEF)
2128,380,MSc in Information Technology Weekend,2 Years,Lord Buddha Education Foundation (LBEF)
2129,380,MSc in Information Technology Weekend,,Lord Buddha Education Foundation (LBEF)
2130,380,MBA Weekend,2 Years,Lord Buddha Education Foundation (LBEF)
2131,380,MBA Weekend,2 Years,Lord Buddha Education Foundation (LBEF)
2132,380,MBA Weekend,,Lord Buddha Education Foundation (LBEF)
2133,383,BSc Computer Science and Information Technology,4 Years,Prime College
2134,383,BSc Computer Science and Information Technology,4 Years,Prime College
2135,383,BSc Computer Science and Information Technology,4 Years,Prime College
2136,383,BSc Computer Science and Information Technology,,Prime College
2137,383,Bachelor of Computer Application,4 Years,Prime College
2138,383,Bachelor of Computer Application,4 Years,Prime College
2139,383,Bachelor of Computer Application,,Prime College
2140,383,Bachelor of Business Administration,4 Years,Prime College
2141,383,Bachelor of Business Administration,4 Years,Prime College
2142,383,Bachelor of Business Administration,,Prime College
2143,383,Bachelor of Information Technology Management,4 Years,Prime College
2144,383,Bachelor of Information Technology Management,4 Years,Prime College
2145,383,Bachelor of Information Technology Management,,Prime College
2146,383,Bachelor of Business Management,4 Years,Prime College
2147,383,Bachelor of Business Management,4 Years,Prime College
2148,383,Bachelor of Business Management,,Prime College
2149,383,Bachelor of Business Studies,4 Years,Prime College
2150,383,Bachelor of Business Studies,4 Years,Prime College
2151,383,Bachelor of Business Studies,,Prime College
2152,383,Master of Business Studies,2 Years,Prime College
2153,383,Master of Business Studies,2 Years,Prime College
2154,383,Master of Business Studies,,Prime College
2155,384,Bachelor of Business Management,4 Years,New Summit College
2156,384,Bachelor of Business Management,4 Years,New Summit College
2157,384,Bachelor of Business Management,4 Years,New Summit College
2158,384,Bachelor of Business Management,,New Summit College
2159,384,Ten Plus Two Law,2 Years,New Summit College
2160,384,Ten Plus Two Law,2 Years,New Summit College
2161,384,Ten Plus Two Law,,New Summit College
2162,384,Ten Plus Two Humanities,2 Years,New Summit College
2163,384,Ten Plus Two Humanities,2 Years,New Summit College
2164,384,Ten Plus Two Humanities,,New Summit College
2165,384,Ten Plus Two Management,2 Years,New Summit College
2166,384,Ten Plus Two Management,2 Years,New Summit College
2167,384,Ten Plus Two Management,,New Summit College
2168,384,Ten Plus Two Science,2 Years,New Summit College
2169,384,Ten Plus Two Science,2 Years,New Summit College
2170,384,Ten Plus Two Science,,New Summit College
2171,384,BSc Computer Science and Information Technology,4 Years,New Summit College
2172,384,BSc Computer Science and Information Technology,4 Years,New Summit College
2173,384,BSc Computer Science and Information Technology,,New Summit College
2174,384,Bachelor of Computer Application,4 Years,New Summit College
2175,384,Bachelor of Computer Application,4 Years,New Summit College
2176,384,Bachelor of Computer Application,,New Summit College
2177,384,Bachelor of Business Studies,4 Years,New Summit College
2178,384,Bachelor of Business Studies,4 Years,New Summit College
2179,384,Bachelor of Business Studies,,New Summit College
2180,386,Ten Plus Two Science,2 Years,Ambition College
2181,386,Ten Plus Two Science,2 Years,Ambition College
2182,386,Ten Plus Two Science,2 Years,Ambition College
2183,386,Ten Plus Two Science,,Ambition College
2184,386,Ten Plus Two Management,2 Years,Ambition College
2185,386,Ten Plus Two Management,2 Years,Ambition College
2186,386,Ten Plus Two Management,,Ambition College
2187,386,Ten Plus Two Humanities,2 Years,Ambition College
2188,386,Ten Plus Two Humanities,2 Years,Ambition College
2189,386,Ten Plus Two Humanities,,Ambition College
2190,386,BSc Computer Science and Information Technology,4 Years,Ambition College
2191,386,BSc Computer Science and Information Technology,4 Years,Ambition College
2192,386,BSc Computer Science and Information Technology,,Ambition College
2193,386,Bachelor of Computer Application,4 Years,Ambition College
2194,386,Bachelor of Computer Application,4 Years,Ambition College
2195,386,Bachelor of Computer Application,,Ambition College
2196,386,Bachelor of Business Studies,4 Years,Ambition College
2197,386,Bachelor of Business Studies,4 Years,Ambition College
2198,386,Bachelor of Business Studies,,Ambition College
2199,386,Bachelor of Business Management,4 Years,Ambition College
2200,386,Bachelor of Business Management,4 Years,Ambition College
2201,386,Bachelor of Business Management,,Ambition College
2202,386,Bachelor of Arts in Social Work,4 Years,Ambition College
2203,386,Bachelor of Arts in Social Work,4 Years,Ambition College
2204,386,Bachelor of Arts in Social Work,,Ambition College
2205,386,Master of Business Studies,2 Years,Ambition College
2206,386,Master of Business Studies,2 Years,Ambition College
2207,386,Master of Business Studies,,Ambition College
2208,387,GCE A Level Non-Science,2 Years,St. Xavier’s College
2209,387,GCE A Level Non-Science,2 Years,St. Xavier’s College
2210,387,GCE A Level Non-Science,2 Years,St. Xavier’s College
2211,387,GCE A Level Non-Science,,St. Xavier’s College
2212,387,GCE A Level Science,2 Years,St. Xavier’s College
2213,387,GCE A Level Science,2 Years,St. Xavier’s College
2214,387,GCE A Level Science,,St. Xavier’s College
2215,387,Bachelor of Information Technology Management,4 Years,St. Xavier’s College
2216,387,Bachelor of Information Technology Management,4 Years,St. Xavier’s College
2217,387,Bachelor of Information Technology Management,,St. Xavier’s College
2218,387,Bachelor of Arts in Major English,4 Years,St. Xavier’s College
2219,387,Bachelor of Arts in Major English,4 Years,St. Xavier’s College
2220,387,Bachelor of Arts in Major English,,St. Xavier’s College
2221,387,Bachelor of Arts in Social Work,4 Years,St. Xavier’s College
2222,387,Bachelor of Arts in Social Work,4 Years,St. Xavier’s College
2223,387,Bachelor of Arts in Social Work,,St. Xavier’s College
2224,387,Bachelor of Arts in Psychology,4 Years,St. Xavier’s College
2225,387,Bachelor of Arts in Psychology,4 Years,St. Xavier’s College
2226,387,Bachelor of Arts in Psychology,,St. Xavier’s College
2227,387,Bachelor of Arts in Journalism and Mass Communication,4 Years,St. Xavier’s College
2228,387,Bachelor of Arts in Journalism and Mass Communication,4 Years,St. Xavier’s College
2229,387,Bachelor of Arts in Journalism and Mass Communication,,St. Xavier’s College
2230,387,BSc Computer Science and Information Technology,4 Years,St. Xavier’s College
2231,387,BSc Computer Science and Information Technology,4 Years,St. Xavier’s College
2232,387,BSc Computer Science and Information Technology,,St. Xavier’s College
